activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,RVDPPPGHCGZ40J4VQ731,36100,FL,12083,12083001207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,95000.0,65.47,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,22,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,1,,,,12145,51.7800000000000011,53400,86,3255,4751,19
2018,5493006VSECR4GWFB307,45300,FL,12057,12057011410,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,2,0,2,1,1,1,2,2,2,215000.0,64.62,4.75,0.431,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,138,20%-<30%,2,9,2,,,,,2,,,,,2,2,2,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,6843,40.2199999999999989,63900,169,2057,2279,22
2018,5493006VSECR4GWFB307,28940,TN,47093,47093006208,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,285000.0,100.0,4.75,0.583,2,9631.3,NA,0.0,710.19,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,77,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,3,2,2,55-64,55-64,No,No,2,2,1,,,,,10,,,,5904,13.8699999999999992,64100,83,1561,2098,35
2018,5493006VSECR4GWFB307,29340,LA,22019,22019002800,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,4,1,1,2,2,2,125000.0,101.01,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,60,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,2,4,,,,,9,,,,4558,17.9699999999999989,60000,70,1015,1671,40
2018,5493006VSECR4GWFB307,26620,AL,01083,01083020900,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,165000.0,70.0,4.0,-0.488,2,2918.63,NA,890.0,,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,42,42,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4429,20.2100000000000009,78700,93,1166,1646,37
2018,5493006VSECR4GWFB307,99999,TN,47035,47035970601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,185000.0,80.0,4.875,0.589,2,4911.54,NA,3340.0,,3.3,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,39,39,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,2,1,,,,,10,,,,4868,5.61000000000000032,50100,97,1558,2201,21
2018,5493006VSECR4GWFB307,43900,SC,45083,45083021500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,85000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,35,20%-<30%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,2,2,3,,,,,9,,,,3328,31.5799999999999983,59700,67,663,1587,57
2018,5493006VSECR4GWFB307,30460,KY,21067,21067004204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,175000.0,96.5,4.875,1.448,2,6488.24,NA,1680.0,,1398.0,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,53,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,2,3,,,,,10,,,,5706,9.08000000000000007,70100,110,1758,1972,35
2018,5493006VSECR4GWFB307,27260,FL,12031,12031016808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,31,1,2,2,2,135000.0,85.53,4.0,0.005,2,987.58,NA,0.0,,3.0,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,32,40,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,3901,25.4299999999999997,69900,85,773,1124,31
2018,5493006VSECR4GWFB307,45300,FL,12057,12057000201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,85000.0,80.0,5.25,NA,3,2719.81,NA,1092.0,,,360,NA,NA,2,2,2,2,105000,1,3,3,5,1,NA,85,39,1,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,2872,80.6400000000000006,63900,37,116,799,37
2018,5493006VSECR4GWFB307,13820,AL,01073,01073014302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,215000.0,90.0,5.125,0.757,2,2985.01,NA,1517.96,642.96,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,50,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6209,44.8400000000000034,69400,165,1810,2513,11
2018,5493006VSECR4GWFB307,45300,FL,12103,12103023600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,4,1,2,2,2,325000.0,36.78,4.5,0.067,2,6262.42,NA,2934.4,,2860.8,360,NA,NA,2,2,2,2,875000,1,1,3,5,1,NA,177,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,1,,,,,10,,,,3017,9.77999999999999936,63900,127,730,1195,60
2018,5493006VSECR4GWFB307,99999,MS,28071,28071950401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,175000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,235000,1,2,3,5,1,NA,260,20%-<30%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,Yes,NA,2,2,1,,,,,9,,,,7983,33.9600000000000009,47000,167,1978,3323,20
2018,5493006VSECR4GWFB307,17900,SC,45079,45079011608,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,71,2,3,1,1,2,2,2,155000.0,100.0,5.25,0.695,2,550.0,NA,0.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,85,40,2,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,2,,,,,10,,,,6925,61.1300000000000026,68800,56,1394,2412,42
2018,5493006VSECR4GWFB307,33660,AL,01097,01097006000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,185000.0,80.0,5.0,0.743,2,5428.56,NA,2675.0,,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,94,37,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,2,,,,,10,,,,4737,31.4800000000000004,59800,116,1373,2025,29
2018,5493006VSECR4GWFB307,33124,FL,12086,12086019300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,9,2,1,1,1,2,2,2,285000.0,95.0,5.375,1.256,2,5610.95,NA,2375.0,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,153,20%-<30%,1,9,1,13,,,,1,13,,,,2,2,6,,,,,6,,,,,2,2,1,6,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,8431,71.2600000000000051,52300,124,1538,2123,22
2018,5493006VSECR4GWFB307,13820,AL,01115,01115040402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,155000.0,95.0,5.0,1.441,2,3540.5,NA,2245.0,,6.0,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,92,37,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,2,2,,,,,10,,,,3780,5.84999999999999964,69400,86,1238,1628,29
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,175000.0,75.0,5.25,NA,3,3976.63,NA,1940.63,215.63,,360,NA,NA,2,2,2,2,235000,1,3,3,5,1,NA,92,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,2,2,,,,,10,,,,6097,25.5,69400,114,1461,2565,43
2018,5493006VSECR4GWFB307,29180,LA,22055,22055002104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,315000.0,95.0,4.625,0.405,2,1178.45,NA,0.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,120,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,1,,,,,10,,,,5589,17.9499999999999993,64800,120,1738,2170,24
2018,5493006VSECR4GWFB307,35840,FL,12081,12081001912,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,125000.0,75.0,4.75,0.26,3,535.0,NA,0.0,,,360,NA,NA,2,2,2,2,175000,1,2,3,5,1,NA,135,48,2,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,2,,,,,10,,,,4829,19.2800000000000011,70300,122,1707,2176,12
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011406,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,195000.0,90.0,5.0,0.796,2,0.0,NA,0.0,754.38,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,100,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,2,,,,,10,,,,3600,14.3599999999999994,69400,79,622,1963,21
2018,5493006VSECR4GWFB307,17900,SC,45079,45079000200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,3,1,1,2,2,2,145000.0,100.0,4.625,0.096,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,34,41,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,2,1,,,,,10,,,,1533,83.0400000000000063,68800,51,224,665,52
2018,5493006VSECR4GWFB307,17420,TN,47011,47011011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,215000.0,95.0,4.625,0.496,2,2433.25,NA,1914.0,,2.5,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,70,42,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,2,1,,,,,10,,,,7997,9.05000000000000071,59100,122,2642,3383,27
2018,5493006VSECR4GWFB307,99999,LA,22053,22053000400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,32,1,2,2,2,155000.0,79.47,4.5,0.966,2,6795.5,NA,4153.0,,168.88,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,66,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,3,,,,,10,,,,6072,13.7699999999999996,49500,96,1777,2559,38
2018,5493006VSECR4GWFB307,29180,LA,22055,22055001404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,265000.0,85.0,4.375,0.1,2,6662.8,NA,3804.0,1850.0,128.0,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,131,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,2,1,,,,,10,,,,9263,11.7899999999999991,64800,172,2768,3248,19
2018,5493006VSECR4GWFB307,19300,AL,01003,01003010400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,71,2,2,1,1,2,2,2,295000.0,95.0,4.25,0.777,2,7969.01,NA,895.0,,680.79,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,95,47,1,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,2,3,,,,,10,,,,4537,11.2599999999999998,69400,92,1392,2017,24
2018,5493006VSECR4GWFB307,99999,FL,12023,12023110601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,135000.0,45.14,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,26,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,1,,,,,9,,,,8963,18.6700000000000017,52100,119,2673,3692,21
2018,5493006VSECR4GWFB307,17420,TN,47011,47011011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,345000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,240,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,2,1,,,,,9,,,,8470,14.8100000000000005,59100,137,2455,3364,24
2018,5493006VSECR4GWFB307,43524,MD,24031,24031702101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,1,1,2,2,2,315000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,42,>60%,1,9,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,2,1,,,,,9,,,,6034,89.8599999999999994,118700,48,714,935,47
2018,5493006VSECR4GWFB307,17820,CO,08041,08041002400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,1,3,1,1,2,2,2,355000.0,92.01,4.0,-0.326,2,8822.99,NA,895.0,,293.0,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,92,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,5223,30.0599999999999987,77900,73,1056,1713,26
2018,5493006VSECR4GWFB307,37860,FL,12113,12113010900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,275000.0,96.5,5.0,1.545,2,9533.71,NA,2677.1,1350.1,50.0,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,96,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,2,2,3,,,,,10,,,,6092,5.53000000000000025,65200,173,1667,2228,39
2018,5493006VSECR4GWFB307,99999,AL,01121,01121012000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,105000.0,80.0,5.5,1.055,2,2030.3,NA,193.25,193.25,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,42,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,2325,59.8699999999999974,48500,90,578,1042,49
2018,5493006VSECR4GWFB307,35380,LA,22089,22089062500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,2,2,2,145000.0,78.96,4.375,0.921,2,7996.05,NA,2795.0,,116.0,300,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,49,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,25-34,No,No,2,2,3,,,,,10,,,,2966,7.11000000000000032,65700,118,922,1228,53
2018,5493006VSECR4GWFB307,29340,LA,22019,22019001000,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,1,3,1,1,2,2,2,135000.0,100.0,4.875,0.523,2,3651.05,NA,0.0,,25.0,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,42,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,2,1,,,,,10,,,,3733,10.4499999999999993,60000,123,1191,1567,49
2018,5493006VSECR4GWFB307,45300,FL,12057,12057013321,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,175000.0,96.5,4.5,1.207,2,9561.42,NA,4462.0,,4681.35,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,32,47,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,3,,,,,10,,,,7718,54.6799999999999997,63900,97,1477,2027,23
2018,5493006VSECR4GWFB307,45300,FL,12057,12057001100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,215000.0,96.5,4.375,0.924,2,4945.31,NA,778.38,,778.38,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,68,30%-<36%,1,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,3,,,,,10,,,,2435,43.6599999999999966,63900,81,684,1056,61
2018,5493006VSECR4GWFB307,19460,AL,01103,01103005106,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,85000.0,96.5,3.75,0.648,2,1511.42,NA,0.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,31,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5739,20.0599999999999987,58700,87,1441,2067,27
2018,5493006VSECR4GWFB307,99999,TN,47053,47053966500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,3,32,1,2,2,2,95000.0,91.18,4.99,0.183,2,2303.0,NA,930.0,,,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,36,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,1,,,,,10,,,,5272,33.759999999999998,50100,88,1395,2422,39
2018,5493006VSECR4GWFB307,26620,AL,01083,01083020802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,2,2,2,175000.0,83.0,4.375,0.811,2,7691.25,NA,2795.0,,5.0,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,42,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,3,,,,,10,,,,7988,10.7699999999999996,78700,105,2613,3276,15
2018,5493006VSECR4GWFB307,16860,TN,47065,47065002900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,32,1,2,2,2,65000.0,68.97,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,54,30%-<36%,3,9,2,,,,,2,,,,,1,2,3,,,,,3,,,,,1,2,2,1,1,2,45-54,45-54,No,No,2,2,2,,,,,9,,,,2662,64.4599999999999937,61700,47,571,1150,63
2018,5493006VSECR4GWFB307,12060,GA,13143,13143010400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,125000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,29,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,3,,,,,1,,,,7836,12.6600000000000001,74400,78,1888,3254,34
2018,5493006VSECR4GWFB307,22660,CO,08069,08069001808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,355000.0,74.11,5.125,0.75,2,4545.0,NA,2795.0,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,59,46,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,2,2,1,,,,,10,,,,4931,11.5199999999999996,85100,110,1551,1936,24
2018,5493006VSECR4GWFB307,13820,AL,01073,01073010706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,1,32,1,2,2,2,225000.0,80.0,4.75,0.467,2,7912.53,NA,5984.48,,2829.48,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,72,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5721,38.2100000000000009,69400,80,708,891,33
2018,5493006VSECR4GWFB307,17900,SC,45063,45063020905,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,4,1,1,2,2,2,185000.0,101.01,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,56,40,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,4,,,,,1,9,,,3564,16.0199999999999996,68800,65,946,1398,23
2018,5493006VSECR4GWFB307,12060,GA,13117,13117130302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,345000.0,77.95,4.625,0.236,2,4013.0,NA,4013.0,,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,85,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,2,1,2,,,,,10,,,,5550,7.70999999999999996,74400,159,1617,1917,15
2018,5493006VSECR4GWFB307,31140,KY,21185,21185030302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,245000.0,96.5,4.875,1.375,2,7080.81,NA,995.0,,1000.0,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,84,30%-<36%,3,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,2,2,3,,,,,10,,,,5032,13.9900000000000002,70400,96,1166,1649,27
2018,5493006VSECR4GWFB307,19740,CO,08005,08005005700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,1,1,2,2,2,315000.0,75.0,5.5,NA,3,2913.1,NA,875.0,,290.36,360,NA,NA,2,2,2,2,425000,1,3,3,5,2,NA,190,37,2,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,2,,,,,10,,,,3628,33.3200000000000003,89900,60,586,949,39
2018,5493006VSECR4GWFB307,45300,FL,12057,12057014118,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,1,1,2,2,2,405000.0,86.17,4.625,0.43,2,7724.75,NA,4093.54,,4093.54,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,196,20%-<30%,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,3840,13.6500000000000004,63900,155,1477,1890,13
2018,5493006VSECR4GWFB307,37860,FL,12113,12113010809,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,275000.0,95.0,4.625,0.247,2,4867.16,NA,0.0,1398.16,,300,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,106,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,1,,,,,10,,,,5057,12.1600000000000001,65200,67,1411,2270,27
